DATE:01/01/2017,
Race Num:1,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:14.18,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
7Dec16,1,AQU,3,4,Carolina Courage,Franco/Manuel,121,Lb,4,6 & Last,7.10,N,2p+asked_past_3/8pl,
Race Num:2,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:12.99,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
6Nov16,1,AQU,1,1,Julie D,Arroyo/Angel,120,Lb,1,1 & 5.5,1.20,Y,pace_3-2w+_held_well,
30Nov16,2,AQU,3,6,Aix En Provence,Davis/Jacqueline,118,Lb,5,2 & 1.25,6.70,N,5w_upper+_ran_on,
16Dec16,5,AQU,4,3,Northern Screamer,Ortiz/Jose,120,Lb,3,3 & 3.25,2.05,N,chased_3-4w+_wknd_late,
17Nov16,9,FL,4,5,Lisa's Secret,Mendez/Kevin,111,Lbf,4,4 & 1,18.20,N,cut_corner+no_response,
30Nov16,2,AQU,1,2,Ducasa,Davis/Dylan,120,Lb,2,5 & Last,3.30,N,chased_3-2w+_tired,
Race Num:3,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:15.17,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
11Dec16,8,AQU,2,6,She's Had Enough,Ortiz/Jose,120,L,6,1 & 4.75,0.80,Y,bad_stumble_brk+2p,
11Dec16,8,AQU,4,5,Linda Nin,Cancel/Eric,120,L,5,2 & 4,11.80,N,3w_turn+_no_match,
1Dec16,3,AQU,4,2,Enticing Evening,Gallardo/Antonio,120,L,2,3 & Neck,5.70,N,inside_trip+along_show,
11Dec16,8,AQU,8,3,No Me Tocques,Davis/Jacqueline,120,L,3,4 & 2,57.75,N,brush_brk+2p_&_ask_trn,
21Aug16,2,SAR,10,7,Promise Me Tiz,Simpson/Trevor,120,Lf,7,5 & 1.75,3.45,N,3w+lugged_in_stretch,
14Oct16,1,BEL,10,1,Diamond Date,Martinez/Joey,111,L,1,6 & 1.5,26.00,N,ins_half+7w_to_3/16,
7Dec16,3,AQU,5,4,Andale Julia,Davis/Dylan,120,Lb,4,7 & Last,6.50,N,brush_st+2p+drive_5/16,
Race Num:4,Track Type:Inner,Weather:Cloudy,Dist:1830,Condition:Fast,Track Record:1:38.92,Final Time:1:47.48,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
14Dec16,1,AQU,4,4,Primo Pentimento,Ortiz/Jose,121,Lb,4,1 & 3,1.95,Y,in_hand_3-2w+_edged_cl,
29Dec16,6,PEN,2,5,Mr. Charles,Sanchez/Mychel,121,Lb,5,2 & 3,4.50,N,8w_upper+_belatedly,
14Dec16,8,AQU,2,9,Red Hook Express,Montanez/Rosario,121,Lf,9,3 & 1.5,12.30,N,3-4w_in_aim+_wknd_late,
14Dec16,8,AQU,3,7,Hangry,Maragh/Rajiv,121,Lb,7,4 & 0.5,3.70,N,stumbled_st+_by_tired,
8Dec16,4,AQU,5,3,Quien Sabe,Franco/Manuel,121,L,3,5 & 1,9.90,N,4w_upper+_weakened,
14Dec16,1,AQU,5,2,Longisland Express,Esquivel/Emmanuel,121,Lb,2,6 & 3.25,17.60,N,6w_upper+_weakened,
14Dec16,1,AQU,6,8,Sky Ace,Hernandez/Harry,121,L,8,7 & 2.5,90.25,N,3w_uppr+_no_response,
6Feb16,2,AQU,7,6,Ben's Miracle,Gallardo/Antonio,121,L,6,8 & 16.25,4.10,N,chased_3-2w+_no_impact,
21Sep16,9,BEL,11,1,Bert's Posse,Arroyo/Angel,121,Lb,1,9 & Last,28.25,N,chased_5-6w+_gave_way,
Race Num:5,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.95,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
23Nov16,1,AQU,3,2,Tiz Rae Anna,Ortiz/Jose,122,L,2,1 & 4,2.10,N,pressed_2p+kick_clear,
10Dec16,6,LRL,6,5,Phantom Shot,Garcia/Alan,122,Lb,5,2 & 2.5,23.60,N,shy_bit_break+3w_turn,
28Nov16,6,PRX,1,4,Liz's Cable Girl,Velasquez/Cornelio,122,L,4,3 & 3.5,0.75,Y,out_at_break+pace_ins,
27Oct16,2,BEL,1,3,Hoponthebusgus,Arroyo/Angel,122,L,3,4 & 1.25,7.10,N,bobble_st+2p1/2+4w_upr,
17Nov16,1,AQU,1,1,Summer of Joy,Davis/Dylan,122,Lb,1,5 & 3.5,10.00,N,ins+pull_left+angl_1/8,
30Sep16,2,WO,3,6,Wonderful Savvy,Carmouche/Kendrick,120,Lb,6,6 & Last,16.00,N,3w+briskly_urged_turn,
Race Num:6,Track Type:Inner,Weather:Cloudy,Dist:1870,Condition:Fast,Track Record:1:41.06,Final Time:1:48.80,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
1Dec16,9,AQU,2,3,Saratoga Sight,Arrieta/Francisco,120,Lf,3,1 & 2.5,8.00,N,4w_uppr+_edging_away,
14Dec16,1,AQU,1,6,Two Down One to Go,Ortiz/Jose,123,L,6,2 & 8.75,4.40,N,bumped_st+_clr+_caught,
16Dec16,6,AQU,4,9,Sir Maurice,Simpson/Trevor,120,L,9,3 & 0.5,16.20,N,3w_1st_turn+_improved,
16Dec16,2,AQU,4,7,Dan the Man,Franco/Manuel,123,Lb,7,4 & 5.5,5.20,N,bump_betw_st+_wknd_lte,
3Dec16,5,AQU,6,5,Our Karma,Luzzi/Michael,120,Lbf,5,5 & 4.25,25.25,N,6w_uppr+_by_tired_foes,
3Aug16,4,FL,3,2,Guyana Cat,Esquivel/Emmanuel,120,Lbf,2,6 & 2.5,5.80,N,chased_4-5w+_no_impact,
5Nov16,4,AQU,8,8,Made of Steel,Gallardo/Antonio,120,Lb,8,7 & 3,2.15,Y,dueled_2p+_tired,
3Dec16,5,AQU,7,4,Zartax,Martinez/Joey,110,Lb,4,8 & 16.25,8.60,N,duel_for_1/2+_faltered,
14Dec16,8,AQU,1,1,Schout Bay,Maragh/Rajiv,123,Lb,1,9 & Last,11.90,N,chased_2p+_eased,
Race Num:7,Track Type:Inner,Weather:Cloudy,Dist:1760,Condition:Fast,Track Record:1:35.79,Final Time:1:39.88,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
26Nov16,10,AQU,10,1,Ocean Knight,Ortiz/Jose,118,L,1,1 & Neck,0.45,Y,ins_vs_duo_6F+2w_upper,
16Dec16,7,AQU,4,4,Praetereo,Franco/Manuel,118,Lb,4,2 & 4,19.50,N,2w+out_notch_3/8+rally,
9Dec16,7,AQU,3,3,Voluntario,Arroyo/Angel,120,L,3,3 & 2.25,2.20,N,2w+btwn_foes_for_3/4's,
19Nov16,8,LRL,3,5,Furyofthenorsemen,Gallardo/Antonio,118,L,5,4 & 17.25,14.20,N,fidgety_brk+3w_vs_duo,
28Oct16,7,BEL,5,2,Old Upstart,Maragh/Rajiv,118,Lb,2,5 & Last,9.20,N,inside_trip+_retreated,
Race Num:8,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.11,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
1Dec16,1,AQU,3,9,Chomsky,Montanez/Rosario,121,Lbf,7,1 & 6,2.65,N,4-3w_in_aim+_drew_clr,
17Nov16,9,AQU,7,7,Frat Star,Davis/Jacqueline,121,Lbf,5,2 & Neck,43.00,N,6w_upper+_belatedly,
24Jun16,4,BEL,2,5,Spectrolite,Arroyo/Angel,121,Lf,3,3 & 1.25,1.80,Y,pace_2p+_wknd_late,
1Dec16,1,AQU,4,2,Play Big,Luzzi/Michael,121,Lbf,1,4 & 0.75,6.10,N,chased_ins+_wknd_late,
1Dec16,1,AQU,5,6,Whitegate,Maragh/Rajiv,121,Lb,4,5 & 4.5,8.50,N,chased_3w+_no_response,
5Aug16,1,SAR,5,4,Abolitionist,Velasquez/Cornelio,121,L,2,6 & 1,3.10,N,chased_2-3w+_tired,
10Nov16,9,AQU,5,10,Fastidious,Davis/Dylan,121,Lb,8,7 & 12.75,23.70,N,6w_upper+_tired,
30Nov16,4,AQU,6,8,Swift Traveller,Simpson/Trevor,121,L,6,8 & Last,77.00,N,bumped_st+_trailed,
DATE:06/01/2017,
Race Num:1,Track Type:Inner,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:35.79,Final Time:1:38.79,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
3Dec16,2,AQU,8,2,Vilma,Ortiz/Jose,121,L,1,1 & 11.5,0.60,Y,in_hand_2p+_went_clear,
30Nov16,4,AQU,2,3,Fielding Gold,Luzzi/Michael,121,Lb,2,2 & 6.75,40.50,N,3w_upper+_no_match,
11Nov16,6,AQU,3,5,Pontastic,Gallardo/Antonio,121,Lb,5,2 & 6.75,7.10,N,3w_1st_turn+_kept_on,
30Nov16,4,AQU,3,1,Joywave,Maragh/Rajiv,121,L,4,4 & 1.75,10.50,N,5w_upper+_weakened,
3Dec16,1,AQU,4,4,Schott,Camacho/Jr./Samuel,121,Lb,3,5 & 1.25,9.00,N,saved_grd+_no_impact,
22Aug16,2,SAR,6,6,Acoustic,Arroyo/Angel,121,Lb,6,6 & Last,3.10,N,3w_1st_turn+_tired,
Race Num:2,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:12.56,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
19Nov16,5,AQU,2,4,Sal the Turtle,Maragh/Rajiv,122,Lf,3,1 & 4.25,0.20,Y,to_2p_3/8+light_drive,
2Dec16,4,AQU,1,2,Grandview,Davis/Dylan,122,Lb,1,2 & 2.75,27.50,N,inside+_rail_rally_plc,
17Dec16,3,AQU,6,3,Three to Thirteen,Carmouche/Kendrick,120,Lb,2,3 & 0.75,10.80,N,chck_&_lost_mo_back+2p,
17Sep16,1,DEL,1,6,Breeze Burner,Arroyo/Angel,120,Lb,5,4 & 9.75,5.00,N,near_inside+_gave_way,
12Nov16,4,GPW,7,5,Cinderela El Crome,Gryder/Aaron,122,Lb,4,5 & Last,9.00,N,2p+driven_on_turn+tird,
Race Num:3,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.58,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
10Dec16,2,AQU,5,2,Spotty Zealous,Franco/Manuel,120,L,2,1 & 1.25,1.45,Y,bobbled_st+_held_safe,
19Nov16,3,AQU,5,7,T Loves a Fight,Carmouche/Kendrick,120,Lb,7,2 & Head,2.30,N,chased_4-3w+_mild_kick,
FR,FR,FR,FR,6,Exclusive Zip,Arroyo/Angel,120,L,6,3 & 2.5,8.00,N,3-2w_in_aim+_mild_bid,
16Dec16,4,AQU,6,5,Giant Rocks,Ortiz/Jose,120,Lb,5,4 & 5.25,2.90,N,3-2w_upper+_ran_on,
17Dec16,9,AQU,10,1,Martino,Ayala/Addiel,113,Lb,1,5 & Head,83.75,N,chased_ins+_weakened,
16Dec16,9,AQU,6,3,Save the Tigers,Gazader/Rayan,113,Lb,3,6 & 2.25,12.40,N,bumped_st+_no_impact,
FR,FR,FR,FR,4,A J Big Boy,Davis/Dylan,120,L,4,7 & Last,26.50,N,trailed_throughout,
Race Num:4,Track Type:Inner,Weather:Clear,Dist:1760,Condition:Fast,Track Record:1:35.79,Final Time:1:42.75,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
FR,FR,FR,FR,3,War Canoe,Velasquez/Cornelio,121,L,3,1 & 5.25,3.35,N,3-4w_2nd+kicked_clear,
24Nov16,9,AQU,8,6,J C My Way,Davis/Dylan,121,Lf,6,2 & Nose,12.10,N,2p+up_5/16+held_place,
24Nov16,9,AQU,4,9,Celtic Serenade,Gallardo/Antonio,121,L,9,3 & 4.25,5.70,N,4w_1st+3w_run_2nd_turn,
2Dec16,2,AQU,4,10,La Dama de Hierro,Davis/Jacqueline,121,L,10,4 & 1.25,25.25,N,2p+empty_final_1/8,
14Dec16,3,AQU,5,8,Button Pusher,Cancel/Eric,121,Lfv,8,5 & 3.5,8.70,N,3w_1st+2p_&_btwn_2nd,
24Nov16,2,AQU,5,4,Pure Gemmz,Franco/Manuel,121,Lbf,4,6 & 3.5,4.50,N,rail_6F+4p_1/8+no_bids,
24Nov16,9,AQU,11,2,Little Mary Ellen,Gryder/Aaron,121,Lb,2,7 & 4,18.70,N,inside_6F+no_impact,
2Dec16,2,AQU,5,5,Congarees Key,Carmouche/Kendrick,121,Lbf,5,8 & 8,40.50,N,ins_6F+5p_1/8+no_bids,
14Oct16,4,BEL,9,7,Distinctive Dyna,Simpson/Trevor,121,Lb,7,9 & 12.25,142.50,N,3w_both_turns+_tired,
4Jul16,10,BEL,7,1,Chateau Lafite,Ortiz/Jose,121,Lb,1,10 & Last,1.95,Y,pace_ins+caught_5/16p,
Race Num:5,Track Type:Inner,Weather:Clear,Dist:1830,Condition:Fast,Track Record:1:38.92,Final Time:1:44.30,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
11Dec16,3,AQU,3,2,Daisy Cutter,Velasquez/Cornelio,120,Lb,2,1 & 1,4.20,N,5w_upper+_inched_away,
4Dec16,8,AQU,2,6,Bombshell,Carmouche/Kendrick,120,L,6,2 & 2.5,1.40,Y,3w_upper+_fought_on,
18Dec16,7,AQU,4,1,Familyofroses,Garcia/Alan,120,Lf,1,3 & 4.5,12.90,N,6w_upper+_mild_kick,
13Nov16,7,AQU,4,5,Not Taken,Maragh/Rajiv,120,Lb,5,4 & 1.75,7.60,N,4w_upper+_weakened,
27Nov16,7,LRL,7,4,Hold On Momma,Davis/Dylan,120,L,4,5 & Nose,11.50,N,in_hand_ins+_weakened,
22Oct16,9,KEE,11,3,Ma Can Do It,Franco/Manuel,120,L,3,6 & Last,2.10,N,3-4w_upper+_weakened,
Race Num:6,Track Type:Inner,Weather:Clear,Dist:1830,Condition:Fast,Track Record:1:38.92,Final Time:1:43.98,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
13Nov16,2,AQU,4,3,Tizquick,Velasquez/Cornelio,118,L,2,1 & 5.5,3.70,N,vied_inside+drew_off,
18Dec16,2,AQU,4,9,Branded Hand,Garcia/Alan,118,Lf,8,2 & 4.25,16.00,N,3w_1st+4w_into_lane,
31Dec16,5,AQU,6,8,Yakov,Arroyo/Angel,118,Lbf,7,3 & 2.25,3.00,N,mostly_3w+_outfinished,
14Nov16,8,FL,6,2,Swivel,Carmouche/Kendrick,120,L,1,4 & 1,6.00,N,ins_1st+3w_2nd+7p_1/8,
9Dec16,5,AQU,8,10,River of Magic,Franco/Manuel,118,Lbf,9,5 & Nose,26.50,N,chased_2p+3w_into_lane,
12Nov16,9,AQU,11,7,Put It Forward,Ortiz/Jose,118,Lb,6,6 & 2.75,2.85,Y,2p+stalk_winner+tired,
18Dec16,2,AQU,6,6,Charitable,Arrieta/Francisco,118,Lb,5,7 & 0.5,115.25,N,2p_trip_to_1/4+no_bids,
29Dec16,5,AQU,5,4,Finding Candy,Gallardo/Antonio,118,Lb,3,8 & Neck,6.80,N,save_ground+_faltered,
17Nov16,8,FL,2,1,Bambisfrostyracer,Luzzi/Michael,120,Lb,10,9 & 7.25,11.70,N,3w_1st_turn+_4w_upper,
14Dec16,6,AQU,8,5,Blue Pigeon,Brown/Dalton,118,L,4,10 & Last,45.25,N,pocket_beh_winner+tird,
Race Num:7,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:12.12,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
9Nov16,3,AQU,1,6,Bene,Camacho/Jr./Samuel,123,L,6,1 & Head,2.95,N,3w_upper+_held_on,
18Sep16,5,PRX,5,5,Shuffle Up,Franco/Manuel,121,L,5,2 & 4.25,4.00,N,ins_to_4w_1/4+rebuffed,
17Dec16,2,AQU,2,2,Holding Aces,Ortiz/Jose,121,Lf,2,3 & 0.75,1.45,Y,hustled_st+_weakened,
13Dec16,6,PRX,3,4,Toohottoevenspeak,Arroyo/Angel,121,Lb,4,4 & 12.75,6.00,N,5w_upper+_weakened,
3Dec16,5,AQU,3,3,Monte Man,Carmouche/Kendrick,123,L,3,5 & 0.5,9.00,N,stumbled_st+_no_impact,
30Nov16,3,AQU,1,1,Only You,Gallardo/Antonio,123,Lb,1,6 & Last,9.10,N,offered_little,
Race Num:8,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:13.20,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
14Dec16,7,AQU,7,2,Roman Ceres,Davis/Dylan,118,L,1,1 & Nose,30.00,N,ins+heavy_pressure_str,
14Dec16,7,AQU,3,4,Pretty Enuff,Carmouche/Kendrick,120,Lf,3,2 & Neck,13.30,N,brsh_st+3p+stdied_uppr,
14Dec16,7,AQU,4,8,Little Bear Cat,Gallardo/Antonio,118,L,7,3 & 1.25,18.30,N,4w_1/2+held_at_bay_lte,
14Dec16,7,AQU,5,5,Non Finisce Mai,Velasquez/Cornelio,118,L,4,4 & 0.5,9.80,N,2p_&_btwn_foes_turn,
26Nov16,3,AQU,7,3,Big Mara,Maragh/Rajiv,120,Lf,2,5 & Neck,4.90,N,brsh_brk+ins+empty,
5Sep16,4,SAR,1,9,Woodville,Franco/Manuel,118,L,8,6 & 3.25,0.80,Y,3w_on_turn+_no_rally,
14Dec16,7,AQU,6,7,Splendid Gold,Montanez/Rosario,118,Lbf,6,7 & 2.5,7.00,N,3w_1/2+6p_1/8+no_bids,
18Nov16,8,AQU,5,6,Lakeside Sunset,Luzzi/Michael,118,Lb,5,8 & Last,8.50,N,2p+sparred_with_winner,
Race Num:9,Track Type:Inner,Weather:Clear,Dist:1310,Condition:Fast,Track Record:1:07.93,Final Time:1:14.93,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
16Dec16,1,AQU,4,2,Ocean Conquest,Mendez/Kevin,116,L,1,1 & 1.5,15.60,N,pace_3-2w+_held_well,
18Sep16,2,BEL,6,3,Mood Swing,Ortiz/Jose,123,Lb,2,2 & 2.75,2.45,Y,cut_corner+_mild_kick,
16Dec16,1,AQU,2,6,Causeway Cutie,Davis/Jacqueline,123,Lbf,4,3 & Neck,2.95,N,3w_uppr+_wknd_late,
9Dec16,4,AQU,6,4,Mama's Red Hat,Jimenez/Samuel,123,Lb,3,4 & Neck,14.20,N,bumped_st+_mild_kick,
10Nov16,1,AQU,5,8,Shot Twice,Cancel/Eric,123,Lb,6,5 & 4.75,6.70,N,chased_2-3w+_outkicked,
8Dec16,2,AQU,5,7,Summer Fashion,Diaz/Jr./Hector,113,b,5,6 & 2.5,6.30,N,off_beat_slw+_by_tired,
16Dec16,1,AQU,5,1A,Hokie Fever,Ayala/Addiel,116,Lb,9,7 & Head,6.80,N,chased_5-6w+_tired,
16Dec16,1,AQU,6,9,Indygo Tigress,Gallardo/Antonio,123,L,7,8 & 1.5,6.40,N,chased_5-4w+_faltered,
16Dec16,1,AQU,3,1,Not Amused,Camacho/Jr./Samuel,123,Lb,8,9 & Last,6.80,N,3w_pursuit+_no_impact,
DATE:12/01/2017,
Race Num:1,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Muddy,Track Record:1:07.93,Final Time:1:11.80,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
26Oct16,4,BEL,5,6,My Fair Lily,Franco/Manuel,121,L,5,1 & 1.75,0.60,Y,3w+roused_3/16+clear,
25Nov16,7,AQU,3,4,Shimmering Moon,Ortiz/Jose,121,Lbf,4,2 & 4.5,1.60,N,2p+sparred_with_winner,
8Dec16,2,AQU,7,2,Tough Old Bird,Velasquez/Cornelio,121,L,2,3 & 3.5,14.90,N,shy_bit_st+ins+4p_1/16,
27Dec15,4,AQU,8,1,Julia's Music,Carmouche/Kendrick,121,L,1,4 & 14,8.80,N,to_rail_5/16+empty,
12May16,9,BEL,7,3,Pirouette,Arroyo/Angel,121,Lbf,3,5 & Last,50.75,N,off_bit_slow+2p+4w_upr,
Race Num:2,Track Type:Inner,Weather:Cloudy,Dist:1870,Condition:Muddy,Track Record:1:41.06,Final Time:1:47.91,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
30Nov16,6,AQU,5,3,Onecats Chance,Esquivel/Emmanuel,118,Lbf,2,1 & 4.5,4.60,N,bmp_betw_st+_drew_clr,
18Dec16,2,AQU,3,6,Back Scatter,Davis/Dylan,118,Lb,5,2 & 1.25,53.75,N,5w_uppr+_mild_late_bid,
4Dec16,3,AQU,2,1,Glowing Ember,Maragh/Rajiv,118,Lb,1,3 & Head,3.20,N,in_hand_2p+_wknd_late,
14Dec16,6,AQU,2,4,Bustin the Bank,Luzzi/Michael,118,Lbf,3,4 & Nose,14.20,N,2-3w_betw+_weakened,
14Dec16,4,AQU,6,8,Hurry Up Alan,Franco/Manuel,118,Lb,6,5 & 2,2.90,N,5w_upper+_no_response,
14Dec16,4,AQU,5,5,No Texting,Ortiz/Jose,120,Lb,4,6 & Last,1.25,Y,3w_1st_turn+_stopped,
Race Num:3,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Muddy,Track Record:1:07.93,Final Time:1:13.95,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
17Jul16,2,MTH,1,4,He Can Dance,Ocasio/Luis,112,L,4,1 & Nose,1.20,N,3w+_drift_out_fin_1/16,
17Dec16,1,AQU,6,2,Ten Twenty Nine,Arroyo/Angel,117,Lb,2,2 & 8.75,11.30,N,2p+4w_upr+gd_late_kick,
17Dec16,1,AQU,7,3,Thirsty Donnerstag,Davis/Dylan,117,L,3,3 & Nose,11.40,N,brush_st+2w_&_ask_turn,
1Oct16,7,FL,5,5,Silver Mission,Carmouche/Kendrick,117,Lf,5,4 & Neck,1.10,Y,2p+asked_past_5/16pl,
9Nov16,9,AQU,1,1,Girollo,Franco/Manuel,117,Lb,1,5 & Last,8.10,N,duck_in_&_check_start,
Race Num:4,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Muddy,Track Record:1:07.93,Final Time:1:11.11,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
30Nov16,3,AQU,4,3,Gorelli,Ortiz/Jose,121,Lb,3,1 & 7.5,1.05,Y,3w_upper+_drew_clear,
23Nov16,9,AQU,4,2,Shipsandgoods,Maragh/Rajiv,121,L,2,2 & Neck,26.25,N,chased_2p+_mild_bid,
9Nov16,3,AQU,3,1,Hopper Dropper,Arroyo/Angel,121,Lbf,1,3 & 1.5,9.30,N,6w_upper+_belatedly,
18Nov16,4,AQU,2,7,Stony Brook,Carmouche/Kendrick,121,Lb,7,4 & 0.75,3.60,N,3w_in_aim+_weakened,
1Jan17,4,AQU,4,8,Chosen One Elijah,Diaz/Jr./Hector,111,Lb,8,5 & 1.5,6.40,N,4w_pursuit+_tired,
14Dec16,1,AQU,3,5,Starry Messenger,Gallardo/Antonio,121,Lb,5,6 & 2.75,5.30,N,cut_pace_2p+_tired,
30Dec16,7,AQU,6,9,Oh So Sinister,Gomez/Oscar,121,Lb,9,7 & 8.75,45.00,N,bumped_st+_no_impact,
FR,FR,FR,FR,6,Receiver,Luzzi/Michael,121,L,6,8 & 5.5,29.00,N,chased_3-4w+_tired,
FR,FR,FR,FR,4,Carson's Klondike,Arrieta/Francisco,121,L,4,9 & Last,62.00,N,awkward_st+_trailed,
Race Num:5,Track Type:Inner,Weather:Cloudy,Dist:1310,Condition:Muddy,Track Record:1:07.93,Final Time:1:12.13,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
1Dec16,5,AQU,1,5,Mama Joyce,Gryder/Aaron,120,Lb,3,1 & Nose,4.80,N,ins_half+4w+up_at_wire,
22Sep16,5,BEL,6,4,Making Havoc,Maragh/Rajiv,118,Lbf,2,2 & 2,1.65,Y,pinch_st+rush+ins_pair,
16Dec16,5,AQU,5,1A,More Than Rainbows,Mendez/Kevin,111,Lf,5,3 & 2,7.30,N,3w_vs_duo_turn+flatten,
11Dec16,3,AQU,6,1,Miss Amalita,Garcia/Alan,118,Lbf,4,4 & 1.25,7.30,N,2-3w_turn+_no_impact,
12May16,7,BEL,7,7,Picture Day,Ortiz/Jose,118,Lbf,7,5 & 0.75,2.90,N,3w_1/2+5w_1/8+no_bids,
29Dec16,6,AQU,8,3,Loyal Heart,Brown/Dalton,118,Lbf,1,6 & 2,42.25,N,used_early+2p_&_btwn,
29Dec16,6,AQU,4,6,Mastic,Velasquez/Cornelio,118,Lb,6,7 & Last,3.05,N,2w_&_urged_turn+_tired,
Race Num:6,Track Type:Inner,Weather:Clear,Dist:1830,Condition:Good,Track Record:1:38.92,Final Time:1:43.85,
Last_Race,Past_Race,Past_Track,Past_Pos,Pgm,Horse,Jockey,Weight,M/E,PP,Finish (Place^Dist),Odds,Fav,Comments,
7Dec16,4,AQU,3,5,Our Caravan,Arroyo/Angel,120,Lbf,4,1 & 1.25,1.15,Y,duel_in_hand_2p+_safe,
2Dec16,7,AQU,1,6,Don Dulce,Maragh/Rajiv,120,L,5,2 & 4,2.50,N,5w_upper+_mild_kick,
30Nov16,6,AQU,6,7,Castaway,Velasquez/Cornelio,118,Lb,6,3 & 2,6.40,N,duel_in_hand+_wknd_lte,
14Dec16,6,AQU,3,2,Chunnel,Cancel/Eric,118,Lf,2,4 & Head,14.50,N,2w_1/4p+_no_rally,
17Dec16,5,AQU,4,3,Point Hope,Montanez/Rosario,118,Lb,3,5 & 0.5,9.70,N,6w_upper+_weakened,
2Dec16,7,AQU,4,1,Derby Glass,Davis/Dylan,118,Lb,1,6 & Last,5.20,N,7w_uppr+_no_response,
